2.2637614224396834,5.1642931973266117,4.9595433185346227,1.1634538704587838,0.86332785171718474,0.94078423345888651,4.3327778060954198,1.0753170428263714
2.4681958190015436,4.4434602736117768,4.4589200174918702,2.5801713015302816,1.2446879627602287,1.2728582935723121,4.0742149739915439,2.0029827052250875
2.1428392790205013,4.3293586363780241,4.2479537636601385,1.7189844889722765,0.96008599322638921,1.0069012609232484,3.7953129774632846,1.4090008896659325
2.963521375366474,4.5144797908862806,4.6980538785091355,4.004703061880182,1.7042111810280798,1.6991281717469766,4.4426081448587365,2.9791062827445054
2.5166159852455161,3.8052934524030331,3.9668928934306886,3.4321544666977548,1.4544684353912249,1.4488059471127008,3.7571116884997355,2.5497141411880078
2.9411683699973015,3.6742330931053084,4.0185163227520757,4.8651967691953164,1.8973830675942807,1.8541197633791153,3.9678094508314308,3.5206408991039306
3.5910783261013512,5.9266157103381429,6.0573505075855394,4.3487810748443758,1.9485257558444333,1.9639905578266124,5.6330598813601931,3.2908480658564763
2.1817710268751904,2.7409978137377435,2.9932849305981595,3.5919690352550671,1.4035419079172222,1.3721807835484614,2.9517870964920894,2.6008271140614099
2.8048407026557638,5.0193889810870944,5.0430149945836389,2.9653755509475332,1.4221542990541769,1.4527385858793105,4.6134182034564812,2.2972533760680736
2.7399969686580965,2.959354003082237,3.3732937061193944,5.0445827423877221,1.8860713408817729,1.823791232208033,3.4426733048735132,3.604140882002608
3.1547038921467263,4.1563414617698058,4.4823219845983848,4.980497555122084,1.980103712616214,1.9439083463134641,4.3737585580029386,3.6255905225008518
3.052392192770653,4.7731476153963568,4.9374387625210119,3.988587816032878,1.7238111605449875,1.7244202613755029,4.6433178508651727,2.9821946228940699
3.1187700052429532,5.1290003059309495,5.2461859118730665,3.7968490081204429,1.6968838057792535,1.7094551186516074,4.8822602702469498,2.8707110134375711
2.9819112305898936,4.850832210097102,4.9735508978355627,3.6888958462043746,1.6359894923507414,1.645492077892865,4.6389522997888566,2.7818828695255631
3.2611206460839028,4.8955640829362483,5.11210214866865,4.4866967753722946,1.8938166939597947,1.8847975080766555,4.8491834553515458,3.3288253435829391
3.3627522682022573,4.4539451037989206,4.7966989498699135,5.282992748939666,2.1046836557460944,2.0672152359590439,4.6750644308589679,3.8482538320258639
4.0647133636139001,2.6471490409257461,3.6116605596443199,9.4091777359652582,3.2433610101650827,3.0683423414164706,4.153058255833054,6.5660137054592811
2.2540351907829201,4.8974771293597179,4.7427918596413319,1.428724527936706,0.92213411922662147,0.987660845029662,4.1802594988473123,1.2418357716656119
2.6231974998072283,2.5710330184362489,3.0200395972754741,5.1191957475446435,1.8726714254829455,1.8006176499118127,3.152415241564023,3.6339168353811098
2.6235251395224903,3.251017312534815,3.5634267504125785,4.3689301693601665,1.6992148090777031,1.6593722663533785,3.5248381157132074,3.1588859682583665
